protein_accession,protein_description,con1,con2,con3,trt1,trt2,trt3
13601_PRKDC_HUMAN,DNA-dependent protein kinase catalytic subunit OS=Homo sapiens GN=PRKDC PE=1 SV=3,165.89531666666667,134.20403333333334,111.57066666666667,134.20403333333334,134.20403333333334,172.2377
16818_SYNC_HUMAN,Asparagine--tRNA ligase_ cytoplasmic OS=Homo sapiens GN=NARS PE=1 SV=1,11.15655,13.063616666666666,13.700099999999999,10.753183333333332,14.587983333333334,15.411216666666666
5048_ECHB_HUMAN,Trifunctional enzyme subunit beta_ mitochondrial OS=Homo sapiens GN=HADHB PE=1 SV=3,3.564,2.5995166666666667,1.9813333333333334,4.799733333333333,15.024216666666668,3.608416666666667
4063_CTND1_HUMAN,Catenin delta-1 OS=Homo sapiens GN=CTNND1 PE=1 SV=1,10.732916666666666,12.024333333333333,18.6068,17.10355,13.511533333333333,18.672449999999998
11635_NTF2_HUMAN,Nuclear transport factor 2 OS=Homo sapiens GN=NUTF2 PE=1 SV=1,3.88375,1.6336333333333335,1.4251166666666666,2.7823333333333333,6.006033333333333,4.469483333333334
14181_RBM14_HUMAN,RNA-binding protein 14 OS=Homo sapiens GN=RBM14 PE=1 SV=2,11.299183333333334,14.942916666666665,13.6403,6.7904333333333335,13.466849999999999,6.657783333333334
1270_AT1A3_HUMAN,Sodium/potassium-transporting ATPase subunit alpha-3 OS=Homo sapiens GN=ATP1A3 PE=1 SV=3,0.22826666666666665,0.15426666666666666,0.6177833333333334,1.2306833333333334,3.1713833333333334,1.1950666666666667
14409_RGPD3_HUMAN,RanBP2-like and GRIP domain-containing protein 3 OS=Homo sapiens GN=RGPD3 PE=2 SV=2,5.1168000000000005,3.9411666666666667,22.0964,2.5764,18.414233333333335,2.8118333333333334
882_ANXA3_HUMAN,Annexin A3 OS=Homo sapiens GN=ANXA3 PE=1 SV=3,8.717133333333333,6.252483333333333,9.542583333333333,18.499116666666666,6.465133333333333,23.43435
13901_PURA2_HUMAN,Adenylosuccinate synthetase isozyme 2 OS=Homo sapiens GN=ADSS PE=1 SV=3,4.917133333333333,5.9463,1.9696166666666666,2.61205,6.20015,3.2797666666666667
7529_HINT2_HUMAN,Histidine triad nucleotide-binding protein 2_ mitochondrial OS=Homo sapiens GN=HINT2 PE=1 SV=1,0.38688333333333336,0.26213333333333333,0.22826666666666665,1.4073333333333333,2.864733333333333,1.7341666666666666
3408_CNDP2_HUMAN,Cytosolic non-specific dipeptidase OS=Homo sapiens GN=CNDP2 PE=1 SV=2,7.552266666666666,4.98525,4.4740166666666665,12.2593,12.430633333333333,8.144616666666668
5303_ENPL_HUMAN,Endoplasmin OS=Homo sapiens GN=HSP90B1 PE=1 SV=1,54.12521666666667,66.3075,67.36411666666666,47.99496666666667,17.329216666666667,93.26791666666666
4414_DDAH2_HUMAN,N(G)_N(G)-dimethylarginine dimethylaminohydrolase 2 OS=Homo sapiens GN=DDAH2 PE=1 SV=1,0.4821,0.5540666666666667,0.30551666666666666,1.0801833333333333,3.3651833333333334,0.49165000000000003
13370_POTEE_HUMAN,POTE ankyrin domain family member E OS=Homo sapiens GN=POTEE PE=1 SV=3,3.4937,10.795816666666667,7.002233333333333,5.619833333333333,17.26695,23.114250000000002
12899_PFKAM_HUMAN,ATP-dependent 6-phosphofructokinase_ muscle type OS=Homo sapiens GN=PFKM PE=1 SV=2,7.297933333333333,5.166383333333333,9.8094,7.926866666666667,2.0871833333333334,10.444366666666667
14078_RAE1L_HUMAN,mRNA export factor OS=Homo sapiens GN=RAE1 PE=1 SV=1,7.471533333333333,1.59495,3.7356833333333332,2.26005,4.025666666666667,1.61105
886_ANXA7_HUMAN,Annexin A7 OS=Homo sapiens GN=ANXA7 PE=1 SV=3,4.036066666666667,3.0135833333333335,3.9484500000000002,2.85635,2.8405666666666667,4.850216666666666
2953_CH10_HUMAN,10 kDa heat shock protein_ mitochondrial OS=Homo sapiens GN=HSPE1 PE=1 SV=2,9.04065,10.699016666666667,6.292583333333334,4.1020666666666665,3.9917666666666665,4.010166666666667
5091_EF2_HUMAN,Elongation factor 2 OS=Homo sapiens GN=EEF2 PE=1 SV=4,96.45028333333333,100.16586666666666,103.85333333333334,66.3075,127.57543333333334,96.45028333333333
14927_RS13_HUMAN,40S ribosomal protein S13 OS=Homo sapiens GN=RPS13 PE=1 SV=2,7.123166666666667,7.081516666666667,6.421733333333333,7.09215,4.138716666666666,11.15655
18813_VDAC1_HUMAN,Voltage-dependent anion-selective channel protein 1 OS=Homo sapiens GN=VDAC1 PE=1 SV=2,14.338133333333333,12.682633333333333,11.471766666666667,12.652016666666666,7.471533333333333,12.560983333333333
16420_SPTN1_HUMAN,Spectrin alpha chain_ non-erythrocytic 1 OS=Homo sapiens GN=SPTAN1 PE=1 SV=3,36.20333333333333,71.8214,21.51965,82.43103333333333,77.75401666666667,28.771583333333332
14644_RM21_HUMAN,39S ribosomal protein L21_ mitochondrial OS=Homo sapiens GN=MRPL21 PE=1 SV=2,0.70035,0.3654833333333333,0.3554833333333333,1.1009166666666668,0.26213333333333333,2.5406166666666667
5084_EF1A2_HUMAN,Elongation factor 1-alpha 2 OS=Homo sapiens GN=EEF1A2 PE=1 SV=1,86.71308333333333,32.494366666666664,66.3075,31.28408333333333,76.79288333333334,39.69178333333333
10120_MCM5_HUMAN,DNA replication licensing factor MCM5 OS=Homo sapiens GN=MCM5 PE=1 SV=5,11.51955,13.808883333333332,18.759666666666668,16.2619,28.531666666666666,13.849083333333333
7701_HS904_HUMAN,Putative heat shock protein H90-alpha A4 OS=Homo sapiens GN=HSP90AA4P PE=5 SV=1,3.752133333333333,3.4394833333333334,10.982800000000001,7.297933333333333,1.3853,4.923316666666667
11136_NDUBA_HUMAN,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10 OS=Homo sapiens GN=NDUFB10 PE=1 SV=3,2.3773833333333334,1.7196666666666667,1.8767833333333332,1.4719166666666665,1.1470333333333333,1.1230499999999999
8032_IGBP1_HUMAN,Immunoglobulin-binding protein 1 OS=Homo sapiens GN=IGBP1 PE=1 SV=1,0.4680333333333333,1.69965,0.86075,2.3726333333333334,3.6213,0.6101333333333333
915_AP2S1_HUMAN,AP-2 complex subunit sigma OS=Homo sapiens GN=AP2S1 PE=1 SV=2,0.7951,0.41931666666666667,0.5290166666666667,1.5069666666666666,0.6013,1.0193166666666666
4736_DNM1L_HUMAN,Dynamin-1-like protein OS=Homo sapiens GN=DNM1L PE=1 SV=2,2.5654833333333333,3.7921,5.7697666666666665,4.8681,8.841050000000001,25.339583333333334
14959_RS9_HUMAN,40S ribosomal protein S9 OS=Homo sapiens GN=RPS9 PE=1 SV=3,15.993583333333333,12.359016666666667,9.343483333333333,9.04065,4.9465666666666666,10.394366666666667
7721_HSP72_HUMAN,Heat shock-related 70 kDa protein 2 OS=Homo sapiens GN=HSPA2 PE=1 SV=1,0.2709166666666667,0.9020833333333333,0.08431666666666666,0.8810333333333333,1.4170666666666667,2.160833333333333
8155_ILK_HUMAN,Integrin-linked protein kinase OS=Homo sapiens GN=ILK PE=1 SV=2,0.9020833333333333,1.2974333333333332,2.4803,2.2412833333333335,6.06575,2.004383333333333
6852_GLYM_HUMAN,Serine hydroxymethyltransferase_ mitochondrial OS=Homo sapiens GN=SHMT2 PE=1 SV=3,20.585166666666666,13.892866666666666,15.746433333333332,24.928816666666666,52.63901666666666,17.542666666666666
2112_CAP1_HUMAN,Adenylyl cyclase-associated protein 1 OS=Homo sapiens GN=CAP1 PE=1 SV=5,11.565083333333334,12.589733333333333,9.89275,13.511533333333333,12.900500000000001,22.571166666666667
17909_TOPK_HUMAN,Lymphokine-activated killer T-cell-originated protein kinase OS=Homo sapiens GN=PBK PE=1 SV=3,2.3845833333333335,7.068033333333333,3.0571833333333336,2.2986166666666668,1.6800666666666666,1.6050833333333334
491_ADHX_HUMAN,Alcohol dehydrogenase class-3 OS=Homo sapiens GN=ADH5 PE=1 SV=4,6.28015,8.3309,5.0217,14.070433333333334,12.134933333333333,10.9044
4718_DNJB4_HUMAN,DnaJ homolog subfamily B member 4 OS=Homo sapiens GN=DNAJB4 PE=1 SV=1,3.8921333333333337,0.9639,1.1009166666666668,0.9363666666666667,1.6456833333333334,0.3895166666666667
14571_RL13_HUMAN,60S ribosomal protein L13 OS=Homo sapiens GN=RPL13 PE=1 SV=4,5.315783333333333,9.726166666666666,8.506033333333333,6.5975166666666665,4.010166666666667,9.251033333333334
11698_NUDC_HUMAN,Nuclear migration protein nudC OS=Homo sapiens GN=NUDC PE=1 SV=1,15.255783333333333,11.446833333333334,11.565083333333334,9.571483333333333,10.558933333333334,16.13445
4126_CUX2_HUMAN,Homeobox protein cut-like 2 OS=Homo sapiens GN=CUX2 PE=1 SV=4,16.962566666666667,13.364666666666666,17.025916666666667,3.127133333333333,35.767316666666666,11.216899999999999
3636_COX41_HUMAN,Cytochrome c oxidase subunit 4 isoform 1_ mitochondrial OS=Homo sapiens GN=COX4I1 PE=1 SV=1,5.919133333333333,3.7587,3.2013,3.0268333333333333,1.8138833333333333,3.2013
7624_HNRPC_HUMAN,Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens GN=HNRNPC PE=1 SV=4,10.699016666666667,16.889266666666668,11.446833333333334,14.104883333333333,8.957416666666667,14.338133333333333
17297_TES_HUMAN,Testin OS=Homo sapiens GN=TES PE=1 SV=1,1.4305333333333334,3.5145,2.9017666666666666,3.7356833333333332,3.2526,4.2635499999999995
13919_PWP2_HUMAN,Periodic tryptophan protein 2 homolog OS=Homo sapiens GN=PWP2 PE=1 SV=2,6.169966666666666,6.7904333333333335,4.0801,10.590833333333334,12.293883333333333,6.032733333333334
1032_ARF1_HUMAN,ADP-ribosylation factor 1 OS=Homo sapiens GN=ARF1 PE=1 SV=2,1.9440833333333334,2.1390833333333332,2.4109666666666665,3.564,2.1906166666666667,4.045466666666667
17084_TBB4A_HUMAN,Tubulin beta-4A chain OS=Homo sapiens GN=TUBB4A PE=1 SV=2,4.025666666666667,10.856183333333334,2.919766666666667,5.919133333333333,8.756383333333334,10.029916666666667
8275_IPYR2_HUMAN,Inorganic pyrophosphatase 2_ mitochondrial OS=Homo sapiens GN=PPA2 PE=1 SV=2,3.8105666666666664,4.313266666666666,7.601133333333333,4.966283333333333,6.320783333333333,2.2986166666666668
11290_NIBL1_HUMAN,Niban-like protein 1 OS=Homo sapiens GN=FAM129B PE=1 SV=3,5.057783333333333,4.6216333333333335,3.2327166666666667,7.068033333333333,15.844916666666666,4.799733333333333
1509_BAG3_HUMAN,BAG family molecular chaperone regulator 3 OS=Homo sapiens GN=BAG3 PE=1 SV=3,3.1144499999999997,4.6574333333333335,3.88375,3.13975,5.4111,1.9813333333333334
18743_UTP18_HUMAN,U3 small nucleolar RNA-associated protein 18 homolog OS=Homo sapiens GN=UTP18 PE=1 SV=3,1.7903,4.071316666666667,3.6535333333333333,3.4612166666666666,6.285833333333334,2.5995166666666667
4596_DHX9_HUMAN,ATP-dependent RNA helicase A OS=Homo sapiens GN=DHX9 PE=1 SV=4,46.64066666666667,53.4599,43.847183333333334,47.5212,80.41513333333333,74.34060000000001
11425_NOP2_HUMAN,Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase OS=Homo sapiens GN=NOP2 PE=1 SV=2,10.250183333333332,11.79635,13.960716666666666,14.79635,15.196616666666667,17.10355
14614_RL6_HUMAN,60S ribosomal protein L6 OS=Homo sapiens GN=RPL6 PE=1 SV=3,22.195533333333334,16.43915,15.196616666666667,14.663816666666666,7.263166666666667,12.498866666666666
19163_XPO2_HUMAN,Exportin-2 OS=Homo sapiens GN=CSE1L PE=1 SV=3,80.41513333333333,58.582750000000004,42.1923,21.51965,93.26791666666666,30.301633333333335
5466_ESTD_HUMAN,S-formylglutathione hydrolase OS=Homo sapiens GN=ESD PE=1 SV=2,3.8316000000000003,0.3294333333333333,5.589533333333334,2.7668166666666667,15.216433333333333,1.4719166666666665
16111_SNR40_HUMAN,U5 small nuclear ribonucleoprotein 40 kDa protein OS=Homo sapiens GN=SNRNP40 PE=1 SV=1,2.1641,3.2327166666666667,3.92935,2.0122833333333334,8.3859,3.9917666666666665
11994_OLA1_HUMAN,Obg-like ATPase 1 OS=Homo sapiens GN=OLA1 PE=1 SV=2,11.95365,12.781233333333333,13.977866666666667,9.507366666666666,4.7909999999999995,8.841050000000001
660_AL7A1_HUMAN,Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens GN=ALDH7A1 PE=1 SV=5,5.343133333333333,7.5182166666666665,7.819216666666667,6.615816666666667,29.971616666666666,4.7520999999999995
9612_LRC47_HUMAN,Leucine-rich repeat-containing protein 47 OS=Homo sapiens GN=LRRC47 PE=1 SV=1,5.798583333333333,6.28015,4.6675,6.0776,16.310133333333333,6.5975166666666665
14565_RL10A_HUMAN,60S ribosomal protein L10a OS=Homo sapiens GN=RPL10A PE=1 SV=2,12.993616666666668,8.717133333333333,9.855233333333334,15.2989,13.19895,13.921633333333332
10119_MCM4_HUMAN,DNA replication licensing factor MCM4 OS=Homo sapiens GN=MCM4 PE=1 SV=5,18.057883333333333,9.218633333333333,11.95365,7.867783333333334,29.060966666666666,10.590833333333334
16739_SURF1_HUMAN,Surfeit locus protein 1 OS=Homo sapiens GN=SURF1 PE=1 SV=1,0.44445,0.5919333333333333,0.5048,1.1230499999999999,1.7258666666666667,1.7745833333333334
13647_PRP8_HUMAN,Pre-mRNA-processing-splicing factor 8 OS=Homo sapiens GN=PRPF8 PE=1 SV=2,74.34060000000001,40.170833333333334,58.00001666666667,51.98068333333333,82.43103333333333,42.96585
17085_TBB4B_HUMAN,Tubulin beta-4B chain OS=Homo sapiens GN=TUBB4B PE=1 SV=1,0.34825,3.5894500000000003,16.387566666666668,15.4703,7.419266666666667,60.4086
14658_RM39_HUMAN,39S ribosomal protein L39_ mitochondrial OS=Homo sapiens GN=MRPL39 PE=1 SV=3,1.3703,2.5826166666666666,3.4085166666666664,1.0076666666666667,5.178966666666667,13.700099999999999
10859_MYO1B_HUMAN,Unconventional myosin-Ib OS=Homo sapiens GN=MYO1B PE=1 SV=3,8.272033333333333,5.919133333333333,7.319683333333333,7.0518,4.3288,10.82635
14617_RL7_HUMAN,60S ribosomal protein L7 OS=Homo sapiens GN=RPL7 PE=1 SV=1,13.466849999999999,24.424366666666668,22.4545,14.227566666666666,8.488816666666667,16.9349
15392_SARNP_HUMAN,SAP domain-containing ribonucleoprotein OS=Homo sapiens GN=SARNP PE=1 SV=3,3.1192166666666665,4.8125,3.9189333333333334,1.5688333333333333,2.3296333333333332,3.2382
14010_RAB1A_HUMAN,Ras-related protein Rab-1A OS=Homo sapiens GN=RAB1A PE=1 SV=3,0.19511666666666666,2.00105,3.353666666666667,4.433683333333334,1.0193166666666666,12.430633333333333
8744_KCRB_HUMAN,Creatine kinase B-type OS=Homo sapiens GN=CKB PE=1 SV=1,12.931533333333334,29.971616666666666,19.02335,22.0964,2.5101,22.909933333333335
17414_THIL_HUMAN,Acetyl-CoA acetyltransferase_ mitochondrial OS=Homo sapiens GN=ACAT1 PE=1 SV=1,5.513483333333333,3.9189333333333334,10.9044,13.700099999999999,2.956183333333333,9.910883333333334
4116_CUL2_HUMAN,Cullin-2 OS=Homo sapiens GN=CUL2 PE=1 SV=2,18.347216666666668,9.876266666666666,18.499116666666666,6.99335,8.823,3.4612166666666666
13251_PLST_HUMAN,Plastin-3 OS=Homo sapiens GN=PLS3 PE=1 SV=4,5.600583333333333,2.7668166666666667,4.7520999999999995,8.717133333333333,7.3534,6.006033333333333
17461_TIF1B_HUMAN,Transcription intermediary factor 1-beta OS=Homo sapiens GN=TRIM28 PE=1 SV=5,36.658566666666665,35.125,34.778733333333335,32.62521666666667,7.590366666666667,33.465666666666664
12506_PAIRB_HUMAN,Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens GN=SERBP1 PE=1 SV=2,4.195633333333333,2.28805,17.329216666666667,8.023516666666668,3.13975,8.4684
6441_G3PT_HUMAN,Glyceraldehyde-3-phosphate dehydrogenase_ testis-specific OS=Homo sapiens GN=GAPDHS PE=1 SV=2,1.6336333333333335,2.62845,0.3554833333333333,2.50305,0.9209,0.15426666666666666
14594_RL34_HUMAN,60S ribosomal protein L34 OS=Homo sapiens GN=RPL34 PE=1 SV=3,5.466283333333333,5.7263166666666665,5.5030166666666664,3.581566666666667,3.564,4.460866666666667
11281_NHP2_HUMAN,H/ACA ribonucleoprotein complex subunit 2 OS=Homo sapiens GN=NHP2 PE=1 SV=1,1.3321833333333333,2.2030666666666665,0.6361833333333333,0.6013,0.9571000000000001,0.8810333333333333
6890_GNL3_HUMAN,Guanine nucleotide-binding protein-like 3 OS=Homo sapiens GN=GNL3 PE=1 SV=2,5.638733333333334,5.343133333333333,4.641983333333333,7.263166666666667,5.1168000000000005,5.287766666666666
7966_IF4G2_HUMAN,Eukaryotic translation initiation factor 4 gamma 2 OS=Homo sapiens GN=EIF4G2 PE=1 SV=1,7.159166666666667,9.973416666666667,11.413633333333333,9.456983333333334,5.848933333333333,11.6762
2165_CATA_HUMAN,Catalase OS=Homo sapiens GN=CAT PE=1 SV=3,7.692983333333333,6.940566666666666,4.580516666666667,3.427583333333333,4.453166666666666,3.9411666666666667
13751_PSD12_HUMAN,26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens GN=PSMD12 PE=1 SV=3,7.485766666666667,4.091316666666667,5.9808,5.781166666666667,3.1585833333333335,6.23335
15428_SC24C_HUMAN,Protein transport protein Sec24C OS=Homo sapiens GN=SEC24C PE=1 SV=3,4.201966666666666,8.4149,7.867783333333334,6.219383333333333,10.795816666666667,2.9017666666666666
12800_PDLI5_HUMAN,PDZ and LIM domain protein 5 OS=Homo sapiens GN=PDLIM5 PE=1 SV=5,13.9999,10.311783333333333,10.407683333333333,10.348116666666666,9.343483333333333,7.068033333333333
9524_LONM_HUMAN,Lon protease homolog_ mitochondrial OS=Homo sapiens GN=LONP1 PE=1 SV=2,12.589733333333333,12.931533333333334,8.04665,11.979099999999999,11.260066666666667,11.79635
12318_OST48_HUMAN,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens GN=DDOST PE=1 SV=4,8.9788,12.993616666666668,5.55505,9.821983333333334,13.399683333333334,8.717133333333333
10922_NAA15_HUMAN,N-alpha-acetyltransferase 15_ NatA auxiliary subunit OS=Homo sapiens GN=NAA15 PE=1 SV=1,13.977866666666667,11.134883333333333,15.684316666666668,11.471766666666667,4.4253,14.4218
204_AASD1_HUMAN,Alanyl-tRNA editing protein Aarsd1 OS=Homo sapiens GN=AARSD1 PE=1 SV=2,0.8905500000000001,1.1643166666666667,2.26555,0.3654833333333333,2.8935,0.8905500000000001
5185_ELAV1_HUMAN,ELAV-like protein 1 OS=Homo sapiens GN=ELAVL1 PE=1 SV=2,9.189533333333333,10.287083333333333,11.51955,14.468383333333334,4.256183333333333,17.20723333333333
8547_K2C5_HUMAN,Keratin_ type II cytoskeletal 5 OS=Homo sapiens GN=KRT5 PE=1 SV=3,6.136116666666667,2.679866666666667,3.427583333333333,2.11865,2.055633333333333,4.7289666666666665
15634_SEPT6_HUMAN,Septin-6 OS=Homo sapiens GN=SEPT6 PE=1 SV=4,0.09313333333333333,0.06466666666666666,1.48265,0.07121666666666666,0.09313333333333333,0.9879666666666667
1844_BZW1_HUMAN,Basic leucine zipper and W2 domain-containing protein 1 OS=Homo sapiens GN=BZW1 PE=1 SV=1,12.652016666666666,9.456983333333334,11.696366666666666,5.127416666666667,2.527633333333333,5.9463
12796_PDLI1_HUMAN,PDZ and LIM domain protein 1 OS=Homo sapiens GN=PDLIM1 PE=1 SV=4,6.3496,3.564,2.5691,4.34685,1.2974333333333332,4.8125
6439_G3BP1_HUMAN,Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens GN=G3BP1 PE=1 SV=1,10.795816666666667,16.4748,13.565116666666666,5.906266666666667,35.875483333333335,18.347216666666668
647_AL1A3_HUMAN,Aldehyde dehydrogenase family 1 member A3 OS=Homo sapiens GN=ALDH1A3 PE=1 SV=2,3.4562166666666667,5.478033333333333,4.120583333333333,7.536666666666667,6.450866666666666,3.8921333333333337
2122_CAPZB_HUMAN,F-actin-capping protein subunit beta OS=Homo sapiens GN=CAPZB PE=1 SV=4,6.1841,3.427583333333333,4.779366666666666,4.52595,3.2990666666666666,3.7675
625_AKAP9_HUMAN,A-kinase anchor protein 9 OS=Homo sapiens GN=AKAP9 PE=1 SV=3,94.38371666666667,33.32338333333333,127.57543333333334,36.20333333333333,54.12521666666667,150.72071666666668
18780_VASP_HUMAN,Vasodilator-stimulated phosphoprotein OS=Homo sapiens GN=VAPE=1 SV=3,3.9189333333333334,4.758216666666667,3.5894500000000003,5.513483333333333,4.7289666666666665,9.131450000000001
18399_TXTP_HUMAN,Tricarboxylate transport protein_ mitochondrial OS=Homo sapiens GN=SLC25A1 PE=1 SV=2,5.188583333333334,3.3394833333333334,2.2832833333333333,3.4085166666666664,10.287083333333333,3.3651833333333334
16645_STK39_HUMAN,STE20/SPS1-related proline-alanine-rich protein kinase OS=Homo sapiens GN=STK39 PE=1 SV=3,4.045466666666667,3.8654166666666665,3.0773333333333333,3.2990666666666666,1.4588166666666667,5.356833333333333
14590_RL29_HUMAN,60S ribosomal protein L29 OS=Homo sapiens GN=RPL29 PE=1 SV=2,4.553283333333334,1.1009166666666668,1.6633833333333332,2.713633333333333,1.0573666666666668,0.8106166666666667
12873_PESC_HUMAN,Pescadillo homolog OS=Homo sapiens GN=PES1 PE=1 SV=1,7.601133333333333,5.860283333333333,8.9788,3.2526,13.6403,5.973233333333333
14934_RS18_HUMAN,40S ribosomal protein S18 OS=Homo sapiens GN=RPS18 PE=1 SV=3,10.753183333333332,5.104566666666667,10.856183333333334,8.009166666666665,4.52595,3.1781166666666665
7968_IF4H_HUMAN,Eukaryotic translation initiation factor 4H OS=Homo sapiens GN=EIF4H PE=1 SV=5,7.0518,4.693383333333333,5.745233333333333,5.363316666666667,2.62845,3.6725166666666667
11100_NDKA_HUMAN,Nucleoside diphosphate kinase A OS=Homo sapiens GN=NME1 PE=1 SV=1,11.446833333333334,11.260066666666667,11.260066666666667,7.027733333333334,13.700099999999999,10.856183333333334
10049_MATR3_HUMAN,Matrin-3 OS=Homo sapiens GN=MATR3 PE=1 SV=2,26.395883333333334,22.658483333333333,28.771583333333332,13.364666666666666,50.106683333333336,19.649466666666665
14675_RMD1_HUMAN,Regulator of microtubule dynamics protein 1 OS=Homo sapiens GN=RMDN1 PE=1 SV=1,1.84435,1.8254833333333333,2.1331166666666665,1.8699166666666667,2.7533666666666665,1.9487333333333334
14636_RM13_HUMAN,39S ribosomal protein L13_ mitochondrial OS=Homo sapiens GN=MRPL13 PE=1 SV=1,0.9363666666666667,0.92765,0.49165000000000003,0.7276833333333333,0.6910833333333333,0.5174166666666666
5295_ENOA_HUMAN,Alpha-enolase OS=Homo sapiens GN=ENO1 PE=1 SV=2,53.4599,35.568266666666666,53.4599,61.5557,29.606833333333334,58.582750000000004
4649_DLDH_HUMAN,Dihydrolipoyl dehydrogenase_ mitochondrial OS=Homo sapiens GN=DLD PE=1 SV=2,6.06575,4.503933333333333,10.372333333333334,7.387133333333334,41.66891666666667,5.8349
515_ADT1_HUMAN,ADP/ATP translocase 1 OS=Homo sapiens GN=SLC25A4 PE=1 SV=4,1.3853,4.917133333333333,1.7949333333333333,0.24631666666666668,0.21125,1.3950166666666666
2957_CH60_HUMAN,60 kDa heat shock protein_ mitochondrial OS=Homo sapiens GN=HSPD1 PE=1 SV=2,100.16586666666666,108.04535,90.94231666666667,58.00001666666667,86.71308333333333,68.5509
18730_USO1_HUMAN,General vesicular transport factor p115 OS=Homo sapiens GN=USO1 PE=1 SV=2,3.5145,32.62521666666667,7.753216666666667,13.597216666666666,3.1946833333333333,8.4149
13743_PSB5_HUMAN,Proteasome subunit beta type-5 OS=Homo sapiens GN=PSMB5 PE=1 SV=3,4.091316666666667,6.916333333333333,5.24175,2.1331166666666665,12.450416666666667,5.104566666666667
17039_TALDO_HUMAN,Transaldolase OS=Homo sapiens GN=TALDO1 PE=1 SV=2,12.682633333333333,13.6403,12.993616666666668,13.921633333333332,17.8387,11.901466666666666
17948_TPD54_HUMAN,Tumor protein D54 OS=Homo sapiens GN=TPD52L2 PE=1 SV=2,2.1820166666666667,2.3296333333333332,3.1192166666666665,2.4576333333333333,10.646333333333335,2.713633333333333
14021_RAB2B_HUMAN,Ras-related protein Rab-2B OS=Homo sapiens GN=RAB2B PE=1 SV=1,0.3654833333333333,0.040683333333333335,0.06466666666666666,0.09313333333333333,1.5688333333333333,0.07121666666666666
7852_HYOU1_HUMAN,Hypoxia up-regulated protein 1 OS=Homo sapiens GN=HYOU1 PE=1 SV=1,20.008266666666668,23.66026666666667,14.227566666666666,35.2332,15.544733333333333,27.809983333333335
7972_IF5_HUMAN,Eukaryotic translation initiation factor 5 OS=Homo sapiens GN=EIF5 PE=1 SV=2,2.0122833333333334,2.9414666666666665,3.8745333333333334,5.420916666666667,2.4944,7.552266666666666
16748_SUV3_HUMAN,ATP-dependent RNA helicase SUPV3L1_ mitochondrial OS=Homo sapiens GN=SUPV3L1 PE=1 SV=1,2.820683333333333,2.637966666666667,1.40975,2.3059833333333333,3.6989,5.452216666666667
13965_QOR_HUMAN,Quinone oxidoreductase OS=Homo sapiens GN=CRYZ PE=1 SV=1,1.2691999999999999,4.594666666666667,2.557716666666667,3.5979666666666668,6.23335,5.638733333333334
14259_RD23A_HUMAN,UV excision repair protein RAD23 homolog A OS=Homo sapiens GN=RAD23A PE=1 SV=1,1.9012333333333333,1.3703,1.17415,1.3267,2.0122833333333334,1.9012333333333333
16151_SNX5_HUMAN,Sorting nexin-5 OS=Homo sapiens GN=SNX5 PE=1 SV=1,2.00105,2.004383333333333,2.3296333333333332,1.7052666666666667,1.5069666666666666,2.440166666666667
14043_RAB5C_HUMAN,Ras-related protein Rab-5C OS=Homo sapiens GN=RAB5C PE=1 SV=2,6.40915,5.884133333333334,4.52595,4.195633333333333,3.7774,1.2114833333333332
12508_PAK2_HUMAN,Serine/threonine-protein kinase PAK 2 OS=Homo sapiens GN=PAK2 PE=1 SV=3,6.320783333333333,3.9917666666666665,4.320683333333333,2.41935,10.311783333333333,3.5381
8_1433T_HUMAN,14-3-3 protein theta OS=Homo sapiens GN=YWHAQ PE=1 SV=1,4.138716666666666,7.461099999999999,6.28015,7.224383333333333,11.75565,10.753183333333332
12624_PCBP2_HUMAN,Poly(rC)-binding protein 2 OS=Homo sapiens GN=PCBP2 PE=1 SV=1,10.348116666666666,9.343483333333333,12.838166666666666,10.158283333333333,2.91065,8.91525
14030_RAB3A_HUMAN,Ras-related protein Rab-3A OS=Homo sapiens GN=RAB3A PE=1 SV=1,0.5919333333333333,0.31378333333333336,0.16295,0.4821,0.4680333333333333,0.4268
3015_CHRD1_HUMAN,Cysteine and histidine-rich domain-containing protein 1 OS=Homo sapiens GN=CHORDC1 PE=1 SV=2,8.8699,9.910883333333334,6.5975166666666665,1.7310166666666666,11.6762,2.79955
5249_EMD_HUMAN,Emerin OS=Homo sapiens GN=EMD PE=1 SV=1,1.8605,1.74335,2.85635,1.7341666666666666,3.6376833333333334,3.3812333333333333
16797_SYFA_HUMAN,Phenylalanine--tRNA ligase alpha subunit OS=Homo sapiens GN=FARSA PE=1 SV=3,4.8125,3.0773333333333333,3.1075666666666666,3.7587,5.798583333333333,5.0217
4071_CTR9_HUMAN,RNA polymerase-associated protein CTR9 homolog OS=Homo sapiens GN=CTR9 PE=1 SV=1,21.51965,4.18865,5.0362833333333334,15.746433333333332,9.542583333333333,1.8605
