protein.Accession,protein.Description,1 None,2 None,3 None,1 TGFB,2 TGFB,3 TGFB
Q5VWQ8,Disabled homolog 2-interacting protein OS=Homo sapiens GN=DAB2IP PE=1 SV=2,14.65049048,,,9.327402805,13.87601515,
P15927,Replication protein A 32 kDa subunit OS=Homo sapiens GN=RPA2 PE=1 SV=1,,,,4.475099501,4.950422502,2.612954628
P00352,Retil dehydrogese 1 OS=Homo sapiens GN=ALDH1A1 PE=1 SV=2,,,4.211872358,3.984878052,2.041345204,
Q8TCC3,39S ribosomal protein L30_ mitochondrial OS=Homo sapiens GN=MRPL30 PE=1 SV=1,,6.524339177,,3.479059356,4.825281583,
Q8N0X7,Spartin OS=Homo sapiens GN=SPG20 PE=1 SV=1,,,,8.299731445,15.97911821,6.011258994
Q8WVV9,Heterogeneous nuclear ribonucleoprotein L-like OS=Homo sapiens GN=HNRPLL PE=1 SV=1,13.89901924,,,24.6399993,,9.865970208
Q5VZ89,DENN domain-containing protein 4C OS=Homo sapiens GN=DENND4C PE=1 SV=2,,56.22579943,,52.59584837,50.90438339,
P53597,Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha_ mitochondrial OS=Homo sapiens GN=SUCLG1 PE=1 SV=4,,21.89331589,,,30.92601631,28.87335487
Q86X76,Nitrilase homolog 1 OS=Homo sapiens GN=NIT1 PE=1 SV=2,21.46218096,8.353547345,,,4.530691477,
Q13948,Protein CASP OS=Homo sapiens GN=CUX1 PE=1 SV=2,78.59989742,,,13.50546835,,16.85055438
Q14532,Keratin_ type I cuticular Ha2 OS=Homo sapiens GN=KRT32 PE=1 SV=3,11.9490325,6.10062811,,,2.368140065,
P61803,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1 OS=Homo sapiens GN=DAD1 PE=1 SV=3,62.98666243,,25.92947693,30.98221395,,
Q9UKF6,Cleavage and polyadenylation specificity factor subunit 3 OS=Homo sapiens GN=CPSF3 PE=1 SV=1,,,22.01682994,10.96589352,5.469248369,
Q9H330,Transmembrane protein 245 OS=Homo sapiens GN=TMEM245 PE=1 SV=2,,,,5.583970125,5.070345652,27.99155966
Q2PZI1,Protein dpy-19 homolog 1 OS=Homo sapiens GN=DPY19L1 PE=2 SV=1,,8.05225672,15.7390827,22.04496066,,
P23510,Tumor necrosis factor ligand superfamily member 4 OS=Homo sapiens GN=TNFSF4 PE=1 SV=1,,6.849009683,,6.697769479,,3.937427186
P35052,Glypican-1 OS=Homo sapiens GN=GPC1 PE=1 SV=2,13.49808374,,10.99919677,5.635191481,,
Q14409,Putative glycerol kise 3 OS=Homo sapiens GN=GK3P PE=5 SV=2,,,4.965555097,10.4437913,,6.86373071
Q96EK9,Protein KTI12 homolog OS=Homo sapiens GN=KTI12 PE=1 SV=1,,,,9.955878245,9.329755908,5.853285047
Q8TBB5,Kelch domain-containing protein 4 OS=Homo sapiens GN=KLHDC4 PE=1 SV=1,5.401511627,,,13.73577729,,4.389144535
Q9BZQ8,Protein Niban OS=Homo sapiens GN=FAM129A PE=1 SV=1,,9.714707175,,6.663673898,,6.306075896
Q6NSJ5,Leucine-rich repeat-containing protein 8E OS=Homo sapiens GN=LRRC8E PE=2 SV=2,,9.993293963,,,6.601547013,5.988094002
Q8NEZ5,F-box only protein 22 OS=Homo sapiens GN=FBXO22 PE=1 SV=1,,11.46357869,,,18.81625873,9.004853995
Q9BSG0,Protease-associated domain-containing protein 1 OS=Homo sapiens GN=PRADC1 PE=1 SV=1,,1.947685016,2.648212709,,,1.683812438
Q14CX7,N-alpha-acetyltransferase 25_ tB auxiliary subunit OS=Homo sapiens GN=A25 PE=1 SV=1,,14.72419901,54.0067192,12.85362823,,
Q15286,Ras-related protein Rab-35 OS=Homo sapiens GN=RAB35 PE=1 SV=1,,,14.48900608,27.2363481,3.185105832,
Q9H0K6,Pseudouridylate synthase 7 homolog-like protein OS=Homo sapiens GN=PUS7L PE=1 SV=1,137.4411411,,,,6.478544524,48.36426636
P56539,Caveolin-3 OS=Homo sapiens GN=CAV3 PE=1 SV=1,,1.803405792,,,1.878183001,2.769007576
Q5VZM2,Ras-related GTP-binding protein B OS=Homo sapiens GN=RRAGB PE=1 SV=1,,,4.626855618,,2.788042164,2.42803019
O95926,Pre-mR-splicing factor SYF2 OS=Homo sapiens GN=SYF2 PE=1 SV=1,4.672587643,,,5.647357334,,3.933698187
Q9UBI4,Stomatin-like protein 1 OS=Homo sapiens GN=STOML1 PE=2 SV=1,,6.535268567,,5.964199794,5.365106832,
Q96S97,Myeloid-associated differentiation marker OS=Homo sapiens GN=MYADM PE=1 SV=2,66.63931822,,,28.00819343,18.65433682,
Q9Y221,60S ribosome subunit biogenesis protein NIP7 homolog OS=Homo sapiens GN=NIP7 PE=1 SV=1,,16.35741053,,9.609182655,,14.63886262
P05089,Argise-1 OS=Homo sapiens GN=ARG1 PE=1 SV=2,17.04393263,8.676415065,,8.770269169,,
Q9Y6A5,Transforming acidic coiled-coil-containing protein 3 OS=Homo sapiens GN=TACC3 PE=1 SV=1,,15.43393335,,,14.08062013,20.52599115
Q5VW36,Focadhesin OS=Homo sapiens GN=FOCAD PE=1 SV=1,,,6.975363106,25.29146508,,71.05810529
O43865,Putative adenosylhomocysteise 2 OS=Homo sapiens GN=AHCYL1 PE=1 SV=2,,14.32612131,10.02143595,,3.769709804,
Q9H853,Putative tubulin-like protein alpha-4B OS=Homo sapiens GN=TUBA4B PE=5 SV=2,102.1636545,,,,14.24587799,0.954567181
Q2M2I5,Keratin_ type I cytoskeletal 24 OS=Homo sapiens GN=KRT24 PE=1 SV=1,5.631665299,4.94081695,,,8.822135413,
Q15126,Phosphomevalote kise OS=Homo sapiens GN=PMVK PE=1 SV=3,11.93990437,,,14.16997343,4.868905553,
Q8N6G5,Chondroitin sulfate N-acetylgalactosaminyltransferase 2 OS=Homo sapiens GN=CSGALCT2 PE=2 SV=1,,3.946355076,,10.37335414,3.749351951,
Q969G6,Riboflavin kise OS=Homo sapiens GN=RFK PE=1 SV=2,,,11.33975251,,9.703638996,5.269075242
Q8NCW5,D(P)H-hydrate epimerase OS=Homo sapiens GN=APOA1BP PE=1 SV=2,,12.31347965,8.037981895,17.02695221,,
Q14525,Keratin_ type I cuticular Ha3-II OS=Homo sapiens GN=KRT33B PE=2 SV=3,23.52966309,3.178030182,,,3.179332071,
Q3YEC7,Rab-like protein 6 OS=Homo sapiens GN=RABL6 PE=1 SV=2,51.34073061,6.581577635,,6.411684788,,
O43447,Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1,,4.082127403,18.73076815,,,29.92527151
Q92764,Keratin_ type I cuticular Ha5 OS=Homo sapiens GN=KRT35 PE=2 SV=5,7.93772707,12.06683598,,,5.058284907,
Q8IWA5,Choline transporter-like protein 2 OS=Homo sapiens GN=SLC44A2 PE=1 SV=3,17.2491985,12.43370295,,,,6.934242686
O95456,Proteasome assembly chaperone 1 OS=Homo sapiens GN=PSMG1 PE=1 SV=1,,,15.29811168,,12.3175702,12.36711137
Q7Z4V5,Hepatoma-derived growth factor-related protein 2 OS=Homo sapiens GN=HDGFRP2 PE=1 SV=1,,23.66015893,4.462392788,9.837214395,,
Q96G46,tR-dihydrouridine(47) synthase [D(P)(+)]-like OS=Homo sapiens GN=DUS3L PE=1 SV=2,,10.88978568,6.427751384,,6.7887024,
Q6DKI1,60S ribosomal protein L7-like 1 OS=Homo sapiens GN=RPL7L1 PE=1 SV=1,,,5.814160063,7.583942621,15.53979917,
Q96PU8,Protein quaking OS=Homo sapiens GN=QKI PE=1 SV=1,,6.954867028,,7.274462061,11.67240589,
Q96DA2,Ras-related protein Rab-39B OS=Homo sapiens GN=RAB39B PE=1 SV=1,77.1752852,,,2.002998362,,12.54531231
Q92620,Pre-mR-splicing factor ATP-dependent R helicase PRP16 OS=Homo sapiens GN=DHX38 PE=1 SV=2,,,,11.18937087,10.8408988,8.484997669
Q86YD1,Prostate tumor-overexpressed gene 1 protein OS=Homo sapiens GN=PTOV1 PE=1 SV=1,,2.198046933,,4.564939639,,6.447834349
Q0VDF9,Heat shock 70 kDa protein 14 OS=Homo sapiens GN=HSPA14 PE=1 SV=1,,,8.521356639,3.260105214,3.63772591,
P18858,D ligase 1 OS=Homo sapiens GN=LIG1 PE=1 SV=1,,,,6.294954997,14.33239887,12.93143319
Q9HAV7,GrpE protein homolog 1_ mitochondrial OS=Homo sapiens GN=GRPEL1 PE=1 SV=2,,10.27565533,,,8.812213098,13.70130193
Q15041,ADP-ribosylation factor-like protein 6-interacting protein 1 OS=Homo sapiens GN=ARL6IP1 PE=1 SV=2,,18.42689628,,14.8515107,,8.06209531
P22105,Tescin-X OS=Homo sapiens GN=TNXB PE=1 SV=3,,,91.49135151,,214.7648266,56.3473747
O60508,Pre-mR-processing factor 17 OS=Homo sapiens GN=CDC40 PE=1 SV=1,11.15387107,,,11.5771496,11.12603704,
P39210,Protein Mpv17 OS=Homo sapiens GN=MPV17 PE=1 SV=1,,13.11369133,,,5.049431807,5.578525639
P39748,Flap endonuclease 1 OS=Homo sapiens GN=FEN1 PE=1 SV=1,22.81821518,,8.66941612,21.66919181,,
Q02241,Kinesin-like protein KIF23 OS=Homo sapiens GN=KIF23 PE=1 SV=3,,,,26.57511844,18.84555522,9.072088973
O75914,Serine/threonine-protein kise PAK 3 OS=Homo sapiens GN=PAK3 PE=1 SV=2,,9.48580968,5.642234278,,6.85401005,
P35475,Alpha-L-iduronidase OS=Homo sapiens GN=IDUA PE=1 SV=2,12.6149958,4.263476416,,6.501337759,,
P10321,HLA class I histocompatibility antigen_ Cw-7 alpha chain OS=Homo sapiens GN=HLA-C PE=1 SV=3,,0.695143047,,18.39947869,,20.57610663
Q7RTP6,Protein-methionine sulfoxide oxidase MICAL3 OS=Homo sapiens GN=MICAL3 PE=1 SV=2,,,55.03382897,84.09451833,16.12209364,
Q9H3H3,UPF0696 protein C11orf68 OS=Homo sapiens GN=C11orf68 PE=1 SV=2,22.82593899,5.043632094,,10.52673746,,
Q9NR22,Protein arginine N-methyltransferase 8 OS=Homo sapiens GN=PRMT8 PE=1 SV=2,,,,6.074503519,0.297284528,13.63762645
Q9NQT5,Exosome complex component RRP40 OS=Homo sapiens GN=EXOSC3 PE=1 SV=3,,,9.796473931,5.307056615,,7.704845929
P60510,Serine/threonine-protein phosphatase 4 catalytic subunit OS=Homo sapiens GN=PPP4C PE=1 SV=1,,,,8.617384962,6.056461226,6.789659234
Q13257,Mitotic spindle assembly checkpoint protein MAD2A OS=Homo sapiens GN=MAD2L1 PE=1 SV=1,,3.998692209,,5.488702145,,4.051952648
P22033,Methylmalonyl-CoA mutase_ mitochondrial OS=Homo sapiens GN=MUT PE=1 SV=4,,,10.58975706,66.10618305,12.27304808,
Q9BZK7,F-box-like/WD repeat-containing protein TBL1XR1 OS=Homo sapiens GN=TBL1XR1 PE=1 SV=1,,5.878998095,,4.157321206,23.06549006,
Q9UPQ7,E3 ubiquitin-protein ligase PDZRN3 OS=Homo sapiens GN=PDZRN3 PE=1 SV=2,,87.9294265,,,95.74922622,121.482135
Q9H7E9,UPF0488 protein C8orf33 OS=Homo sapiens GN=C8orf33 PE=1 SV=1,17.63874334,9.509245899,,,,5.324049723
P50748,Kinetochore-associated protein 1 OS=Homo sapiens GN=KNTC1 PE=1 SV=1,,16.72326343,14.73001787,19.70796287,,
Q53H96,Pyrroline-5-carboxylate reductase 3 OS=Homo sapiens GN=PYCRL PE=1 SV=2,5.138902387,1.738843515,,7.277020009,,
Q9BV44,THUMP domain-containing protein 3 OS=Homo sapiens GN=THUMPD3 PE=1 SV=1,,,,7.241645455,3.08601099,4.520563492
Q9UHW9,Solute carrier family 12 member 6 OS=Homo sapiens GN=SLC12A6 PE=1 SV=2,,,5.331555608,5.76127962,24.16558395,
P49746,Thrombospondin-3 OS=Homo sapiens GN=THBS3 PE=1 SV=1,,5.255065099,,7.303316966,3.208585793,
Q9NWV4,UPF0587 protein C1orf123 OS=Homo sapiens GN=C1orf123 PE=1 SV=1,,,25.27533814,23.10800658,13.5389986,
Q96E39,R binding motif protein_ X-linked-like-1 OS=Homo sapiens GN=RBMXL1 PE=1 SV=1,,,19.93453908,18.91269048,2.284955141,
Q9HCC0,Methylcrotonoyl-CoA carboxylase beta chain_ mitochondrial OS=Homo sapiens GN=MCCC2 PE=1 SV=1,,,,9.671322084,16.40834387,61.47847699
Q86UK7,Zinc finger protein 598 OS=Homo sapiens GN=ZNF598 PE=1 SV=1,21.51312684,,7.19230655,8.528043935,,
Q8IZL9,Cyclin-dependent kise 20 OS=Homo sapiens GN=CDK20 PE=1 SV=1,,,2.657531933,,13.72495646,19.4788205
Q9NZN5,Rho guanine nucleotide exchange factor 12 OS=Homo sapiens GN=ARHGEF12 PE=1 SV=1,10.82440024,13.64382311,,24.16612376,,
Q7Z4W1,L-xylulose reductase OS=Homo sapiens GN=DCXR PE=1 SV=2,,,,9.260490619,3.921110643,4.94578235
Q9NZN8,CCR4-NOT transcription complex subunit 2 OS=Homo sapiens GN=CNOT2 PE=1 SV=1,,9.721749309,3.66494253,19.02193359,,
Q8TER5,Rho guanine nucleotide exchange factor 40 OS=Homo sapiens GN=ARHGEF40 PE=1 SV=3,,,14.24741342,49.28193265,20.16560801,
Q9UJC5,SH3 domain-binding glutamic acid-rich-like protein 2 OS=Homo sapiens GN=SH3BGRL2 PE=1 SV=2,,,,4.624489925,6.655905902,2.624932624
Q9Y6C2,EMILIN-1 OS=Homo sapiens GN=EMILIN1 PE=1 SV=2,,12.00886514,18.75736203,26.26772791,,
Q03518,Antigen peptide transporter 1 OS=Homo sapiens GN=TAP1 PE=1 SV=2,,4.20522389,,5.104292414,,3.461866845
Q00796,Sorbitol dehydrogese OS=Homo sapiens GN=SORD PE=1 SV=4,,8.572022483,,7.290152891,6.891817491,
P08172,Muscarinic acetylcholine receptor M2 OS=Homo sapiens GN=CHRM2 PE=1 SV=1,,38.62908615,,11.74363461,,5.666044109
Q8IYI6,Exocyst complex component 8 OS=Homo sapiens GN=EXOC8 PE=1 SV=2,,7.276326322,6.100580971,8.301010419,,
Q9NVM4,Protein arginine N-methyltransferase 7 OS=Homo sapiens GN=PRMT7 PE=1 SV=1,,,4.409230279,,2.787614478,5.759382078
Q99627,COP9 siglosome complex subunit 8 OS=Homo sapiens GN=COPS8 PE=1 SV=1,,10.12354526,,12.95111102,6.720999709,
Q9Y4A5,Transformation/transcription domain-associated protein OS=Homo sapiens GN=TRRAP PE=1 SV=3,,33.91153299,95.6863533,103.0608945,,
Q8N1I0,Dedicator of cytokinesis protein 4 OS=Homo sapiens GN=DOCK4 PE=1 SV=3,,10.08901064,,21.8385779,11.88727533,
P51970,DH dehydrogese [ubiquinone] 1 alpha subcomplex subunit 8 OS=Homo sapiens GN=NDUFA8 PE=1 SV=3,,,8.442383164,,1.924544162,2.759402579
P05026,Sodium/potassium-transporting ATPase subunit beta-1 OS=Homo sapiens GN=ATP1B1 PE=1 SV=1,,5.989306069,8.231639908,4.96101611,,
Q86U44,N6-adenosine-methyltransferase 70 kDa subunit OS=Homo sapiens GN=METTL3 PE=1 SV=2,,6.374707932,,,6.730836486,6.069566975
Q9UGR2,Zinc finger CCCH domain-containing protein 7B OS=Homo sapiens GN=ZC3H7B PE=1 SV=1,,12.05359677,14.31242069,,11.83924619,
P54707,Potassium-transporting ATPase alpha chain 2 OS=Homo sapiens GN=ATP12A PE=1 SV=3,,,7.148059179,7.658684625,,3.731315255
Q5W111,SPRY domain-containing protein 7 OS=Homo sapiens GN=SPRYD7 PE=1 SV=2,,2.99916,11.92017093,4.462465732,,
P49366,Deoxyhypusine synthase OS=Homo sapiens GN=DHPS PE=1 SV=1,,,,4.465117263,4.522693749,7.322906057
Q5R3I4,Tetratricopeptide repeat protein 38 OS=Homo sapiens GN=TTC38 PE=1 SV=1,5.841222167,13.74804668,,7.09259817,,
Q9NZA1,Chloride intracellular channel protein 5 OS=Homo sapiens GN=CLIC5 PE=1 SV=3,,,,2.632690387,2.025007599,7.049107148
Q9UBV7,Beta-1_4-galactosyltransferase 7 OS=Homo sapiens GN=B4GALT7 PE=1 SV=1,,3.753062605,1.865511575,,5.266054758,
P36969,Phospholipid hydroperoxide glutathione peroxidase_ mitochondrial OS=Homo sapiens GN=GPX4 PE=1 SV=3,,3.453011396,,12.86049102,13.67645687,
P40189,Interleukin-6 receptor subunit beta OS=Homo sapiens GN=IL6ST PE=1 SV=2,,,8.993290709,8.882818898,,18.70595726
Q8IXI2,Mitochondrial Rho GTPase 1 OS=Homo sapiens GN=RHOT1 PE=1 SV=2,4.722051178,9.553808517,,12.70214778,,
Q96FV2,Secernin-2 OS=Homo sapiens GN=SCRN2 PE=2 SV=3,10.66953412,9.049704459,,5.987907608,,
Q99487,Platelet-activating factor acetylhydrolase 2_ cytoplasmic OS=Homo sapiens GN=PAFAH2 PE=1 SV=1,,,2.164837966,5.590676941,,2.494078668
O95292,Vesicle-associated membrane protein-associated protein B/C OS=Homo sapiens GN=VAPB PE=1 SV=3,,,51.52384063,5.759439145,6.184424873,
Q9BQ70,Transcription factor 25 OS=Homo sapiens GN=TCF25 PE=1 SV=1,,,,28.00307753,9.446086496,11.64046512
P22830,Ferrochelatase_ mitochondrial OS=Homo sapiens GN=FECH PE=1 SV=2,,,9.397111105,8.160292064,,7.580150471
Q9BRK5,45 kDa calcium-binding protein OS=Homo sapiens GN=SDF4 PE=1 SV=1,,,7.966572397,26.55655772,6.374402987,
Q86UL3,Glycerol-3-phosphate acyltransferase 4 OS=Homo sapiens GN=AGPAT6 PE=1 SV=1,,21.11969532,6.284730345,,,12.83555272
Q9Y237,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4 OS=Homo sapiens GN=PIN4 PE=1 SV=1,,10.51390478,,,7.348628891,6.728808755
Q8WXX0,Dynein heavy chain 7_ axonemal OS=Homo sapiens GN=DH7 PE=1 SV=2,,,,49.16616989,30.99081073,45.65605277
Q06481,Amyloid-like protein 2 OS=Homo sapiens GN=APLP2 PE=1 SV=2,,5.444188627,,15.27241799,,11.36265471
Q8NC56,LEM domain-containing protein 2 OS=Homo sapiens GN=LEMD2 PE=1 SV=1,11.0171832,7.374409152,,,,5.284047737
Q13043,Serine/threonine-protein kise 4 OS=Homo sapiens GN=STK4 PE=1 SV=2,,,2.191596008,2.830276302,4.019093502,
Q9Y2X7,ARF GTPase-activating protein GIT1 OS=Homo sapiens GN=GIT1 PE=1 SV=2,11.34860448,4.012438453,,15.74517052,,
Q8IZ21,Phosphatase and actin regulator 4 OS=Homo sapiens GN=PHACTR4 PE=1 SV=1,5.052536246,,12.98220885,5.722286504,,
Q15155,Nodal modulator 1 OS=Homo sapiens GN=NOMO1 PE=1 SV=5,,,,17.39108553,10.79090231,25.05559464
O76015,Keratin_ type I cuticular Ha8 OS=Homo sapiens GN=KRT38 PE=2 SV=3,18.44568552,4.577386543,,,10.16331589,
O76014,Keratin_ type I cuticular Ha7 OS=Homo sapiens GN=KRT37 PE=2 SV=3,10.20454569,2.356466761,,,1.50438545,
O76013,Keratin_ type I cuticular Ha6 OS=Homo sapiens GN=KRT36 PE=1 SV=1,4.562347935,5.164869458,,,2.894193826,
Q9Y343,Sorting nexin-24 OS=Homo sapiens GN=SNX24 PE=1 SV=1,,,,3.572455667,3.045637433,5.382188204
Q6Y7W6,PERQ amino acid-rich with GYF domain-containing protein 2 OS=Homo sapiens GN=GIGYF2 PE=1 SV=1,,,21.79910358,9.462693319,23.81937214,
O43896,Kinesin-like protein KIF1C OS=Homo sapiens GN=KIF1C PE=1 SV=3,,8.187691025,,24.53209755,4.707454094,
A6NDJ8,Putative Rab-43-like protein ENSP00000330714 OS=Homo sapiens PE=5 SV=3,11.18109942,,8.875310349,,8.954931912,
Q8TB52,F-box only protein 30 OS=Homo sapiens GN=FBXO30 PE=1 SV=3,,,14.49716356,9.484467074,4.654977024,
Q9BRA0,LSM domain-containing protein 1 OS=Homo sapiens GN=LSMD1 PE=1 SV=1,,,,20.1507375,8.75327797,6.405798363
Q14393,Growth arrest-specific protein 6 OS=Homo sapiens GN=GAS6 PE=1 SV=2,,31.91804594,,27.90107154,13.4880612,
Q5VT06,Centrosome-associated protein 350 OS=Homo sapiens GN=CEP350 PE=1 SV=1,,,146.0169545,,32.42390093,123.4966983
Q86UA1,Pre-mR-processing factor 39 OS=Homo sapiens GN=PRPF39 PE=1 SV=3,5.241808384,,,4.436043996,4.509478252,
Q8IXB1,DJ homolog subfamily C member 10 OS=Homo sapiens GN=DJC10 PE=1 SV=2,,11.92452856,,17.94431985,23.31906508,
Q9H1P3,Oxysterol-binding protein-related protein 2 OS=Homo sapiens GN=OSBPL2 PE=1 SV=1,,6.904670703,,6.539426235,7.236104709,
P19838,Nuclear factor NF-kappa-B p105 subunit OS=Homo sapiens GN=NFKB1 PE=1 SV=2,,,60.12126638,14.19028104,11.22637218,
P41223,Protein BUD31 homolog OS=Homo sapiens GN=BUD31 PE=1 SV=2,,11.17907651,,,12.79563759,9.604149295
Q92536,Y+L amino acid transporter 2 OS=Homo sapiens GN=SLC7A6 PE=1 SV=3,16.35066296,,,11.03895102,8.554532293,
Q9H9G7,Protein argoute-3 OS=Homo sapiens GN=EIF2C3 PE=1 SV=2,,5.415682072,,4.751077176,7.517308243,
Q9NYB9,Abl interactor 2 OS=Homo sapiens GN=ABI2 PE=1 SV=1,,2.274383657,,7.659963599,13.36283474,
Q13185,Chromobox protein homolog 3 OS=Homo sapiens GN=CBX3 PE=1 SV=4,,,,21.58945868,5.333158689,7.931410853
P33981,Dual specificity protein kise TTK OS=Homo sapiens GN=TTK PE=1 SV=2,,6.942022178,,10.19563911,,4.683452937
O00139,Kinesin-like protein KIF2A OS=Homo sapiens GN=KIF2A PE=1 SV=3,32.66949449,5.252811616,8.17614128,,,
Q96PZ0,Pseudouridylate synthase 7 homolog OS=Homo sapiens GN=PUS7 PE=1 SV=2,,6.674533792,5.996756233,3.290519844,,
Q12756,Kinesin-like protein KIF1A OS=Homo sapiens GN=KIF1A PE=1 SV=2,101.0278656,,,31.96664974,8.02030973,
Q8WX92,Negative elongation factor B OS=Homo sapiens GN=COBRA1 PE=1 SV=1,,,,,9.355074919,12.10105296
Q00537,Cyclin-dependent kise 17 OS=Homo sapiens GN=CDK17 PE=1 SV=2,,,,7.696305183,,8.168654274
O00391,Sulfhydryl oxidase 1 OS=Homo sapiens GN=QSOX1 PE=1 SV=3,,,,10.95690951,,66.12283194
O00763,Acetyl-CoA carboxylase 2 OS=Homo sapiens GN=ACACB PE=1 SV=3,,17.0091177,16.26148958,,,
Q92835,Phosphatidylinositol 3_4_5-trisphosphate 5-phosphatase 1 OS=Homo sapiens GN=INPP5D PE=1 SV=2,,,,18.12761869,,1.269441576
Q96GM5,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1 OS=Homo sapiens GN=SMARCD1 PE=1 SV=2,,,,,2.341751839,16.02000465
Q5MNZ6,WD repeat domain phosphoinositide-interacting protein 3 OS=Homo sapiens GN=WDR45L PE=2 SV=2,,,,22.63572196,6.143538093,
Q9NRH3,Tubulin gamma-2 chain OS=Homo sapiens GN=TUBG2 PE=1 SV=1,,,,0.90351728,,2.06795581
O00423,Echinoderm microtubule-associated protein-like 1 OS=Homo sapiens GN=EML1 PE=1 SV=3,,,,,84.52559124,5.970522508
Q9UPN4,5-azacytidine-induced protein 1 OS=Homo sapiens GN=AZI1 PE=1 SV=3,,,,33.62850514,41.70135084,
P51003,Poly(A) polymerase alpha OS=Homo sapiens GN=PAPOLA PE=1 SV=4,,,,2.818578367,1.950162552,
O43426,Syptojanin-1 OS=Homo sapiens GN=SYNJ1 PE=1 SV=2,,,,10.44906317,10.51350518,
O43181,DH dehydrogese [ubiquinone] iron-sulfur protein 4_ mitochondrial OS=Homo sapiens GN=NDUFS4 PE=1 SV=1,,,,9.638162339,3.350919688,
Q7L9L4,MOB kise activator 1B OS=Homo sapiens GN=MOB1B PE=1 SV=3,,,,,55.86554081,36.13213344
Q4VC31,Coiled-coil domain-containing protein 58 OS=Homo sapiens GN=CCDC58 PE=1 SV=1,,,,9.997429309,5.046010319,
Q9Y5Q8,General transcription factor 3C polypeptide 5 OS=Homo sapiens GN=GTF3C5 PE=1 SV=2,7.737610403,,4.759686123,,,
Q96GC9,Vacuole membrane protein 1 OS=Homo sapiens GN=VMP1 PE=1 SV=1,17.01904482,,6.868823418,,,
O95630,STAM-binding protein OS=Homo sapiens GN=STAMBP PE=1 SV=1,,,,20.72636947,8.030959111,
P40692,D mismatch repair protein Mlh1 OS=Homo sapiens GN=MLH1 PE=1 SV=1,,,,,45.10363562,5.387386202
P33552,Cyclin-dependent kises regulatory subunit 2 OS=Homo sapiens GN=CKS2 PE=1 SV=1,,,,11.31318181,3.616127767,
Q86V21,Acetoacetyl-CoA synthetase OS=Homo sapiens GN=AACS PE=1 SV=1,30.10097952,,7.089264728,,,
Q13823,Nucleolar GTP-binding protein 2 OS=Homo sapiens GN=GNL2 PE=1 SV=1,,,,15.878371,9.310852188,
Q08AD1,Calmodulin-regulated spectrin-associated protein 2 OS=Homo sapiens GN=CAMSAP2 PE=1 SV=3,,,,21.19450521,11.80751189,
Q08623,Pseudouridine-5'-monophosphatase OS=Homo sapiens GN=HDHD1 PE=1 SV=3,,,,3.15925342,3.479610401,
Q9UBB6,Neurochondrin OS=Homo sapiens GN=NCDN PE=1 SV=1,,10.57356573,17.29809536,,,
Q13505,Metaxin-1 OS=Homo sapiens GN=MTX1 PE=1 SV=2,,,,4.937495463,12.67426031,
O76031,ATP-dependent Clp protease ATP-binding subunit clpX-like_ mitochondrial OS=Homo sapiens GN=CLPX PE=1 SV=2,,15.90333378,20.23660567,,,
Q9Y619,Mitochondrial ornithine transporter 1 OS=Homo sapiens GN=SLC25A15 PE=1 SV=1,,,,4.971091931,4.641718758,
Q9NRZ7,1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Homo sapiens GN=AGPAT3 PE=1 SV=1,,,,9.017142383,,6.605864796
Q9Y4F5,Protein KIAA0284 OS=Homo sapiens GN=KIAA0284 PE=1 SV=4,,,,,73.0151928,83.17384825
Q9BTC8,Metastasis-associated protein MTA3 OS=Homo sapiens GN=MTA3 PE=1 SV=2,,,,5.609424831,0.848272382,
P98077,SHC-transforming protein 2 OS=Homo sapiens GN=SHC2 PE=1 SV=4,,,,4.778559524,,1.421652526
P51610,Host cell factor 1 OS=Homo sapiens GN=HCFC1 PE=1 SV=2,,,,15.72723369,8.710038917,
Q9H7N4,Splicing factor_ arginine/serine-rich 19 OS=Homo sapiens GN=SCAF1 PE=1 SV=3,,,,10.94939164,,9.310914393
P46013,Antigen KI-67 OS=Homo sapiens GN=MKI67 PE=1 SV=2,,,,51.46985196,,25.45007751
Q8WUW1,Protein BRICK1 OS=Homo sapiens GN=BRK1 PE=1 SV=1,,,,6.089944793,,3.075745974
Q6E0U4,Dermokine OS=Homo sapiens GN=DMKN PE=1 SV=3,,8.147522697,22.18177262,,,
Q6UW78,UPF0723 protein C11orf83 OS=Homo sapiens GN=C11orf83 PE=1 SV=2,,,,2.769883765,,4.790520402
Q9Y5P4,Collagen type IV alpha-3-binding protein OS=Homo sapiens GN=COL4A3BP PE=1 SV=1,,18.23816711,10.30391702,,,
Q6PL18,ATPase family AAA domain-containing protein 2 OS=Homo sapiens GN=ATAD2 PE=1 SV=1,,,,18.67517561,,10.70324343
Q9NYT0,Pleckstrin-2 OS=Homo sapiens GN=PLEK2 PE=1 SV=1,,,,4.244166673,,2.773471075
Q86SR1,Polypeptide N-acetylgalactosaminyltransferase 10 OS=Homo sapiens GN=GALNT10 PE=1 SV=2,,,,8.855929246,1.542877189,
